"Función 1",
"Función 3",
,
"-2,5","1,4375"
"-2,38775510204082","-1,34883118201977"
"-2,27551020408163","-3,23082166921994"
"-2,16326530612245","-4,37103225351967"
"-2,05102040816327","-4,91468622729668"
"-1,93877551020408","-4,99052459636915"
"-1,8265306122449","-4,71166129297757"
"-1,71428571428572","-4,17643838876659"
"-1,60204081632653","-3,4692813077669"
"-1,48979591836735","-2,6615540393771"
"-1,37755102040816","-1,81241435134553"
"-1,26530612244898","-0,969669002752172"
"-1,1530612244898","-0,170628956990499"
"-1,04081632653061","0,557035405250669"
"-0,928571428571429","1,19443907300529"
"-0,816326530612245","1,73062719204825"
"-0,704081632653062","2,16171985191347"
"-0,591836734693878","2,49005687291207"
"-0,479591836734695","2,72334259315052"
"-0,367346938775511","2,87379065554873"
"-0,255102040816327","2,9572687948582"
"-0,142857142857143","2,99244362468019"
"-0,03061224489796","2,99992542448383"
"0,081632653061224","3,00141292662424"
"0,193877551020408","3,01883810336069"
"0,306122448979591","3,07351095387476"
"0,418367346938775","3,1852642912884"
"0,530612244897959","3,37159852968215"
"0,642857142857142","3,64682647111322"
"0,755102040816326","4,02121809263366"
"0,86734693877551","4,50014533330847"
"0,979591836734693","5,08322688123376"
"1,09183673469388","5,76347296055485"
"1,20408163265306","6,52643011848446"
"1,31632653061224","7,34932601232081"
"1,42857142857143","8,20021419646575"
"1,54081632653061","9,03711890944292"
"1,6530612244898","9,80717986091588"
"1,76530612244898","10,4457970187062"
"1,87755102040816","10,8757753958118"
"1,98979591836735","11,0064698374246"
"2,10204081632653","10,7329298079493"
"2,21428571428571","9,93504417802107"
"2,3265306122449","8,47668601152381"
"2,43877551020408","6,20485735260829"
"2,55102040816326","2,9488340127103"
"2,66326530612245","-1,48068964243122"
"2,77551020408163","-7,29245590575608"
"2,88775510204081","-14,7154989418647"
3,"-23,9999999999998"
